Project URL,SHA Detected,Subproject Name,Fully-Qualified Test Name (packageName.ClassName.methodName)
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.notFound(boolean, RouterApi)[5]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonBytes(boolean, RouterApi)[5]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.getTextBufferResponse(boolean, RouterApi)[3]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postTextBytes(boolean, RouterApi)[4]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.http10Support(boolean, RouterApi)[2]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postTextStrInPubOut(boolean, RouterApi)[3]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.servicetalkRequestContext(boolean, RouterApi)[1]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonPubInMapOut(boolean, RouterApi)[8]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonPubInPubOut(boolean, RouterApi)[4]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.bogusChunked(boolean, RouterApi)[1]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonMapInPubOut(boolean, RouterApi)[4]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonOioStreams(boolean, RouterApi)[3]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonPojoInPojoOutResponse(boolean, RouterApi)[3]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonBufPubInPubOut(boolean, RouterApi)[2]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.getTextPubResponse(boolean, RouterApi)[1]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.customResponseStatus(boolean, RouterApi)[3]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.defaultSecurityContext(boolean, RouterApi)[1]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.queryParameterAreEncoded(boolean, RouterApi)[4]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonBufPubInPubOutResponse(boolean, RouterApi)[6]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonBufSingleInSingleOutResponse(boolean, RouterApi)[4]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.pathParams(boolean, RouterApi)[5]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postTextPubInPubOut(boolean, RouterApi)[5]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.uriBuilding(boolean, RouterApi)[1]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.AsynchronousResourceTest.translatedException(boolean, RouterApi)[3]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.notFound(boolean, RouterApi)[1]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonBytes(boolean, RouterApi)[7]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.getTextBufferResponse(boolean, RouterApi)[8]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postTextBytes(boolean, RouterApi)[5]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.http10Support(boolean, RouterApi)[3]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.servicetalkRequestContext(boolean, RouterApi)[7]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonPubInMapOut(boolean, RouterApi)[7]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonPubInPubOut(boolean, RouterApi)[6]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postTextStrInPubOut(boolean, RouterApi)[6]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.bogusChunked(boolean, RouterApi)[8]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonMapInPubOut(boolean, RouterApi)[7]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonOioStreams(boolean, RouterApi)[1]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.customResponseStatus(boolean, RouterApi)[8]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonPojoInPojoOutResponse(boolean, RouterApi)[6]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.getTextPubResponse(boolean, RouterApi)[7]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.queryParameterAreEncoded(boolean, RouterApi)[6]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.defaultSecurityContext(boolean, RouterApi)[2]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonBufSingleInSingleOutResponse(boolean, RouterApi)[2]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.pathParams(boolean, RouterApi)[3]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonBufPubInPubOut(boolean, RouterApi)[7]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonBufPubInPubOutResponse(boolean, RouterApi)[1]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postTextPubInPubOut(boolean, RouterApi)[7]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.uriBuilding(boolean, RouterApi)[7]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.AsynchronousResourceTest.translatedException(boolean, RouterApi)[4]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.notFound(boolean, RouterApi)[4]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonBytes(boolean, RouterApi)[8]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postTextBytes(boolean, RouterApi)[6]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.getTextBufferResponse(boolean, RouterApi)[1]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.http10Support(boolean, RouterApi)[1]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonPubInMapOut(boolean, RouterApi)[2]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.servicetalkRequestContext(boolean, RouterApi)[3]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonPubInPubOut(boolean, RouterApi)[1]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.bogusChunked(boolean, RouterApi)[2]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonMapInPubOut(boolean, RouterApi)[3]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonOioStreams(boolean, RouterApi)[4]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.customResponseStatus(boolean, RouterApi)[1]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postTextStrInPubOut(boolean, RouterApi)[7]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonPojoInPojoOutResponse(boolean, RouterApi)[5]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.queryParameterAreEncoded(boolean, RouterApi)[2]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.defaultSecurityContext(boolean, RouterApi)[4]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonBufSingleInSingleOutResponse(boolean, RouterApi)[8]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonBufPubInPubOutResponse(boolean, RouterApi)[4]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.getTextPubResponse(boolean, RouterApi)[2]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.pathParams(boolean, RouterApi)[8]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.uriBuilding(boolean, RouterApi)[3]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonBufPubInPubOut(boolean, RouterApi)[6]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postTextPubInPubOut(boolean, RouterApi)[3]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.notFound(boolean, RouterApi)[6]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postTextBytes(boolean, RouterApi)[7]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonBytes(boolean, RouterApi)[4]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.getTextBufferResponse(boolean, RouterApi)[7]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.http10Support(boolean, RouterApi)[5]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.servicetalkRequestContext(boolean, RouterApi)[6]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonPubInMapOut(boolean, RouterApi)[6]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonPubInPubOut(boolean, RouterApi)[7]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.AsynchronousResourceTest.translatedException(boolean, RouterApi)[5]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonMapInPubOut(boolean, RouterApi)[6]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.bogusChunked(boolean, RouterApi)[3]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonOioStreams(boolean, RouterApi)[5]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonPojoInPojoOutResponse(boolean, RouterApi)[4]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.customResponseStatus(boolean, RouterApi)[4]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.defaultSecurityContext(boolean, RouterApi)[7]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.queryParameterAreEncoded(boolean, RouterApi)[8]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonBufPubInPubOut(boolean, RouterApi)[3]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonBufSingleInSingleOutResponse(boolean, RouterApi)[5]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.getTextPubResponse(boolean, RouterApi)[4]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.uriBuilding(boolean, RouterApi)[8]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postJsonBufPubInPubOutResponse(boolean, RouterApi)[2]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.pathParams(boolean, RouterApi)[2]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postTextPubInPubOut(boolean, RouterApi)[4]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postTextStrInPubOut(boolean, RouterApi)[4]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postTextPubInStrOut(boolean, RouterApi)[4]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postTextStrInPubOut(boolean, RouterApi)[1]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postTextStrInPubOut(boolean, RouterApi)[8]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postTextPubInStrOut(boolean, RouterApi)[1]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postTextPubInStrOut(boolean, RouterApi)[2]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postTextPubInStrOut(boolean, RouterApi)[3]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postTextPubInStrOut(boolean, RouterApi)[5]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postTextPubInStrOut(boolean, RouterApi)[6]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postTextPubInStrOut(boolean, RouterApi)[7]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.SynchronousResourceTest.postTextPubInStrOut(boolean, RouterApi)[8]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.AsynchronousResourceTest.translatedException(boolean, RouterApi)[6]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.AsynchronousResourceTest.notFound(boolean, RouterApi)[7]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.AsynchronousResourceTest.sseStream(boolean, RouterApi)[6]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.AsynchronousResourceTest.getResponseSingle(boolean, RouterApi)[2]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.AsynchronousResourceTest.getVoidCompletion(boolean, RouterApi)[7]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.AsynchronousResourceTest.getStringSingle(boolean, RouterApi)[8]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.InterceptorsTest.bufferResources(RouterApi)[4]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.CancellationTest.cancelSingle()
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.ExecutionStrategyConfigurationFailuresTest.missingRouteExecId()
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.AsynchronousResourceTest.implicitOptions(boolean, RouterApi)[1]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.AsynchronousResourceTest.getTextResponse(boolean, RouterApi)[1]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.AsynchronousResourceTest.getTextBufferResponse(boolean, RouterApi)[8]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.AsynchronousResourceTest.setTimeOutResumed(boolean, RouterApi)[7]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.AsynchronousResourceTest.sseBroadcast(boolean, RouterApi)[7]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.AsynchronousResourceTest.getDelayedText(boolean, RouterApi)[6]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.AsynchronousResourceTest.getMapSingle(boolean, RouterApi)[4]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.AsynchronousResourceTest.rsCancelDelayedText(boolean, RouterApi)[4]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.AsynchronousResourceTest.delayedStageResponse(boolean, RouterApi)[3]
https://github.com/apple/servicetalk,00e740cc1de2eefdd9569563d8f0cb6e5aff7b39,servicetalk-data-jackson-jersey,io.servicetalk.http.router.jersey.AsynchronousResourceTest.postJsonPojoInPojoOutResponseSingle(boolean, RouterApi)[4]
